GID_2,State,District,Year,Year End,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
IND.29.1_1,Rajasthan,Ajmer,2009,2010,Kharif,7.0,11.0,1.5714285714285714
IND.29.1_1,Rajasthan,Ajmer,2010,2011,Kharif,9.0,18.0,2.0
IND.29.1_1,Rajasthan,Ajmer,2011,2012,Kharif,9.0,17.0,1.8888888888888888
IND.29.1_1,Rajasthan,Ajmer,2012,2013,Kharif,5.0,9.0,1.8
IND.29.1_1,Rajasthan,Ajmer,2013,2014,Kharif,5.0,11.0,2.2
IND.29.1_1,Rajasthan,Ajmer,2014,2015,Kharif,9.0,20.0,2.2222222222222223
IND.29.1_1,Rajasthan,Ajmer,2015,2016,Kharif,2.0,4.0,2.0
IND.29.1_1,Rajasthan,Ajmer,2016,2017,Kharif,7.0,16.0,2.2857142857142856
IND.29.1_1,Rajasthan,Ajmer,2017,2018,Kharif,9.0,21.0,2.3333333333333335
IND.29.1_1,Rajasthan,Ajmer,2018,2019,Kharif,6.0,14.0,2.3333333333333335
IND.29.1_1,Rajasthan,Ajmer,2019,2020,Kharif,3.0,7.0,2.3333333333333335
IND.29.20_1,Rajasthan,Jhalawar,2000,2001,Kharif,230.0,215.0,0.9347826086956522
IND.29.20_1,Rajasthan,Jhalawar,2001,2002,Kharif,223.0,278.0,1.2466367713004485
IND.29.20_1,Rajasthan,Jhalawar,2002,2003,Kharif,357.0,290.0,0.8123249299719888
IND.29.20_1,Rajasthan,Jhalawar,2003,2004,Kharif,457.0,755.0,1.6520787746170678
IND.29.20_1,Rajasthan,Jhalawar,2004,2005,Kharif,446.0,662.0,1.484304932735426
IND.29.20_1,Rajasthan,Jhalawar,2005,2006,Kharif,719.0,1055.0,1.467315716272601
IND.29.20_1,Rajasthan,Jhalawar,2006,2007,Kharif,720.0,1135.0,1.5763888888888888
IND.29.20_1,Rajasthan,Jhalawar,2007,2008,Kharif,1176.0,2389.0,2.0314625850340136
IND.29.20_1,Rajasthan,Jhalawar,2008,2009,Kharif,1679.0,3034.0,1.8070279928528887
IND.29.20_1,Rajasthan,Jhalawar,2009,2010,Kharif,2397.0,3631.0,1.5148101793909052
IND.29.20_1,Rajasthan,Jhalawar,2010,2011,Kharif,2294.0,5858.0,2.5536181342632958
IND.29.20_1,Rajasthan,Jhalawar,2011,2012,Kharif,1784.0,7298.0,4.0908071748878925
IND.29.20_1,Rajasthan,Jhalawar,2012,2013,Kharif,1617.0,2864.0,1.7711811997526283
IND.29.20_1,Rajasthan,Jhalawar,2013,2014,Kharif,2058.0,4419.0,2.1472303206997085
IND.29.20_1,Rajasthan,Jhalawar,2014,2015,Kharif,3229.0,7058.0,2.185816042118303
IND.29.20_1,Rajasthan,Jhalawar,2015,2016,Kharif,3257.0,6586.0,2.022106232729506
IND.29.20_1,Rajasthan,Jhalawar,2016,2017,Kharif,4424.0,8046.0,1.8187160940325497
IND.29.20_1,Rajasthan,Jhalawar,2017,2018,Kharif,4445.0,12823.0,2.884814398200225
IND.29.20_1,Rajasthan,Jhalawar,2018,2019,Kharif,4825.0,10681.0,2.2136787564766838
IND.29.20_1,Rajasthan,Jhalawar,2019,2020,Kharif,5125.0,7576.0,1.4782439024390244
IND.29.23_1,Rajasthan,Karauli,2000,2001,Kharif,1844.0,194.0,0.1052060737527115
IND.29.23_1,Rajasthan,Karauli,2001,2002,Kharif,2436.0,566.0,0.23234811165845648
IND.29.23_1,Rajasthan,Karauli,2002,2003,Kharif,861.0,150.0,0.17421602787456447
IND.29.23_1,Rajasthan,Karauli,2003,2004,Kharif,2058.0,2405.0,1.1686103012633624
IND.29.23_1,Rajasthan,Karauli,2004,2005,Kharif,1987.0,3139.0,1.579768495218923
IND.29.23_1,Rajasthan,Karauli,2005,2006,Kharif,2295.0,2810.0,1.224400871459695
IND.29.23_1,Rajasthan,Karauli,2006,2007,Kharif,1840.0,4327.0,2.3516304347826087
IND.29.23_1,Rajasthan,Karauli,2007,2008,Kharif,1892.0,1816.0,0.959830866807611
IND.29.23_1,Rajasthan,Karauli,2008,2009,Kharif,2445.0,4692.0,1.9190184049079755
IND.29.23_1,Rajasthan,Karauli,2009,2010,Kharif,1046.0,1078.0,1.0305927342256214
IND.29.23_1,Rajasthan,Karauli,2010,2011,Kharif,1832.0,2241.0,1.2232532751091703
IND.29.23_1,Rajasthan,Karauli,2011,2012,Kharif,1484.0,1800.0,1.2129380053908356
IND.29.23_1,Rajasthan,Karauli,2012,2013,Kharif,1789.0,2562.0,1.432084963666853
IND.29.23_1,Rajasthan,Karauli,2013,2014,Kharif,1904.0,2589.0,1.3597689075630253
IND.29.23_1,Rajasthan,Karauli,2014,2015,Kharif,1783.0,2066.0,1.1587212563095906
IND.29.23_1,Rajasthan,Karauli,2015,2016,Kharif,1803.0,2434.0,1.3499722684414863
IND.29.23_1,Rajasthan,Karauli,2016,2017,Kharif,1867.0,2887.0,1.5463310123192286
IND.29.23_1,Rajasthan,Karauli,2017,2018,Kharif,1489.0,1942.0,1.3042310275352587
IND.29.23_1,Rajasthan,Karauli,2018,2019,Kharif,1725.0,2909.0,1.6863768115942028
IND.29.23_1,Rajasthan,Karauli,2019,2020,Kharif,1710.0,2709.0,1.5842105263157895
IND.29.24_1,Rajasthan,Kota,2000,2001,Kharif,7508.0,8347.0,1.1117474693660097
IND.29.24_1,Rajasthan,Kota,2001,2002,Kharif,6318.0,11557.0,1.8292181069958848
IND.29.24_1,Rajasthan,Kota,2002,2003,Kharif,5261.0,5741.0,1.0912374073370081
IND.29.24_1,Rajasthan,Kota,2003,2004,Kharif,5931.0,9997.0,1.6855504973866127
IND.29.24_1,Rajasthan,Kota,2004,2005,Kharif,5018.0,10791.0,2.150458349940215
IND.29.24_1,Rajasthan,Kota,2005,2006,Kharif,6642.0,15606.0,2.3495934959349594
IND.29.24_1,Rajasthan,Kota,2006,2007,Kharif,6505.0,17751.0,2.728823981552652
IND.29.24_1,Rajasthan,Kota,2007,2008,Kharif,8402.0,20645.0,2.457153058795525
IND.29.24_1,Rajasthan,Kota,2008,2009,Kharif,12011.0,36786.0,3.062692531845808
IND.29.24_1,Rajasthan,Kota,2009,2010,Kharif,17348.0,37733.0,2.1750634078856352
IND.29.24_1,Rajasthan,Kota,2010,2011,Kharif,13974.0,38259.0,2.7378703306139975
IND.29.24_1,Rajasthan,Kota,2011,2012,Kharif,10586.0,24665.0,2.329964103532968
IND.29.24_1,Rajasthan,Kota,2012,2013,Kharif,8604.0,22778.0,2.6473733147373313
IND.29.24_1,Rajasthan,Kota,2013,2014,Kharif,11159.0,24515.0,2.196881440989336
IND.29.24_1,Rajasthan,Kota,2014,2015,Kharif,18948.0,42312.0,2.2330588980367323
IND.29.24_1,Rajasthan,Kota,2015,2016,Kharif,20468.0,54157.0,2.6459351182333397
IND.29.24_1,Rajasthan,Kota,2016,2017,Kharif,22707.0,60340.0,2.657330338662087
IND.29.24_1,Rajasthan,Kota,2017,2018,Kharif,21834.0,63161.0,2.8927818997893193
IND.29.24_1,Rajasthan,Kota,2018,2019,Kharif,26139.0,74124.0,2.8357626535062552
IND.29.24_1,Rajasthan,Kota,2019,2020,Kharif,32613.0,94703.0,2.9038420261858766
IND.29.28_1,Rajasthan,Rajsamand,2000,2001,Kharif,164.0,154.0,0.9390243902439024
IND.29.28_1,Rajasthan,Rajsamand,2001,2002,Kharif,248.0,309.0,1.2459677419354838
IND.29.28_1,Rajasthan,Rajsamand,2002,2003,Kharif,93.0,76.0,0.8172043010752689
IND.29.28_1,Rajasthan,Rajsamand,2003,2004,Kharif,93.0,154.0,1.6559139784946237
IND.29.28_1,Rajasthan,Rajsamand,2004,2005,Kharif,67.0,99.0,1.4776119402985075
IND.29.28_1,Rajasthan,Rajsamand,2005,2006,Kharif,83.0,122.0,1.4698795180722892
IND.29.28_1,Rajasthan,Rajsamand,2006,2007,Kharif,105.0,165.0,1.5714285714285714
IND.29.28_1,Rajasthan,Rajsamand,2007,2008,Kharif,160.0,325.0,2.03125
IND.29.28_1,Rajasthan,Rajsamand,2008,2009,Kharif,105.0,190.0,1.8095238095238095
IND.29.28_1,Rajasthan,Rajsamand,2009,2010,Kharif,61.0,92.0,1.5081967213114753
IND.29.28_1,Rajasthan,Rajsamand,2010,2011,Kharif,86.0,174.0,2.0232558139534884
IND.29.28_1,Rajasthan,Rajsamand,2011,2012,Kharif,61.0,115.0,1.8852459016393444
IND.29.28_1,Rajasthan,Rajsamand,2012,2013,Kharif,41.0,73.0,1.7804878048780488
IND.29.28_1,Rajasthan,Rajsamand,2013,2014,Kharif,30.0,65.0,2.1666666666666665
IND.29.28_1,Rajasthan,Rajsamand,2014,2015,Kharif,28.0,61.0,2.1785714285714284
IND.29.28_1,Rajasthan,Rajsamand,2015,2016,Kharif,21.0,42.0,2.0
IND.29.28_1,Rajasthan,Rajsamand,2016,2017,Kharif,29.0,66.0,2.2758620689655173
IND.29.28_1,Rajasthan,Rajsamand,2017,2018,Kharif,31.0,73.0,2.3548387096774195
IND.29.28_1,Rajasthan,Rajsamand,2018,2019,Kharif,25.0,57.0,2.28
IND.29.28_1,Rajasthan,Rajsamand,2019,2020,Kharif,26.0,57.0,2.1923076923076925
IND.29.29_1,Rajasthan,Sawai Madhopur,2000,2001,Kharif,216.0,202.0,0.9351851851851852
IND.29.29_1,Rajasthan,Sawai Madhopur,2001,2002,Kharif,355.0,443.0,1.2478873239436619
IND.29.29_1,Rajasthan,Sawai Madhopur,2002,2003,Kharif,17.0,14.0,0.8235294117647058
IND.29.29_1,Rajasthan,Sawai Madhopur,2003,2004,Kharif,158.0,261.0,1.6518987341772151
IND.29.29_1,Rajasthan,Sawai Madhopur,2004,2005,Kharif,143.0,212.0,1.4825174825174825
IND.29.29_1,Rajasthan,Sawai Madhopur,2005,2006,Kharif,210.0,308.0,1.4666666666666666
IND.29.29_1,Rajasthan,Sawai Madhopur,2006,2007,Kharif,27.0,42.0,1.5555555555555556
IND.29.29_1,Rajasthan,Sawai Madhopur,2007,2008,Kharif,49.0,99.0,2.020408163265306
IND.29.29_1,Rajasthan,Sawai Madhopur,2008,2009,Kharif,64.0,116.0,1.8125
IND.29.29_1,Rajasthan,Sawai Madhopur,2009,2010,Kharif,103.0,156.0,1.5145631067961165
IND.29.29_1,Rajasthan,Sawai Madhopur,2010,2011,Kharif,646.0,1308.0,2.024767801857585
IND.29.29_1,Rajasthan,Sawai Madhopur,2011,2012,Kharif,612.0,1154.0,1.8856209150326797
IND.29.29_1,Rajasthan,Sawai Madhopur,2012,2013,Kharif,423.0,749.0,1.7706855791962175
IND.29.29_1,Rajasthan,Sawai Madhopur,2013,2014,Kharif,470.0,1009.0,2.146808510638298
IND.29.29_1,Rajasthan,Sawai Madhopur,2014,2015,Kharif,1092.0,2387.0,2.1858974358974357
IND.29.29_1,Rajasthan,Sawai Madhopur,2015,2016,Kharif,2106.0,4258.0,2.0218423551756883
IND.29.29_1,Rajasthan,Sawai Madhopur,2016,2017,Kharif,1632.0,3618.0,2.2169117647058822
IND.29.29_1,Rajasthan,Sawai Madhopur,2017,2018,Kharif,1385.0,3154.0,2.2772563176895306
IND.29.29_1,Rajasthan,Sawai Madhopur,2018,2019,Kharif,1531.0,4342.0,2.836054866100588
IND.29.29_1,Rajasthan,Sawai Madhopur,2019,2020,Kharif,2168.0,6296.0,2.904059040590406
IND.29.2_1,Rajasthan,Alwar,2000,2001,Kharif,396.0,371.0,0.9368686868686869
IND.29.2_1,Rajasthan,Alwar,2001,2002,Kharif,274.0,342.0,1.2481751824817517
IND.29.2_1,Rajasthan,Alwar,2002,2003,Kharif,104.0,84.0,0.8076923076923077
IND.29.2_1,Rajasthan,Alwar,2003,2004,Kharif,160.0,265.0,1.65625
IND.29.2_1,Rajasthan,Alwar,2004,2005,Kharif,139.0,206.0,1.4820143884892085
IND.29.2_1,Rajasthan,Alwar,2005,2006,Kharif,132.0,193.0,1.4621212121212122
IND.29.2_1,Rajasthan,Alwar,2006,2007,Kharif,127.0,200.0,1.5748031496062993
IND.29.2_1,Rajasthan,Alwar,2007,2008,Kharif,155.0,315.0,2.032258064516129
IND.29.2_1,Rajasthan,Alwar,2008,2009,Kharif,265.0,479.0,1.8075471698113208
IND.29.2_1,Rajasthan,Alwar,2009,2010,Kharif,346.0,524.0,1.5144508670520231
IND.29.2_1,Rajasthan,Alwar,2010,2011,Kharif,378.0,766.0,2.0264550264550265
IND.29.2_1,Rajasthan,Alwar,2011,2012,Kharif,375.0,707.0,1.8853333333333333
IND.29.2_1,Rajasthan,Alwar,2012,2013,Kharif,785.0,1390.0,1.7707006369426752
IND.29.2_1,Rajasthan,Alwar,2013,2014,Kharif,402.0,863.0,2.146766169154229
IND.29.2_1,Rajasthan,Alwar,2014,2015,Kharif,350.0,765.0,2.1857142857142855
IND.29.2_1,Rajasthan,Alwar,2015,2016,Kharif,286.0,578.0,2.020979020979021
IND.29.2_1,Rajasthan,Alwar,2016,2017,Kharif,266.0,609.0,2.289473684210526
IND.29.2_1,Rajasthan,Alwar,2017,2018,Kharif,237.0,561.0,2.367088607594937
IND.29.2_1,Rajasthan,Alwar,2018,2019,Kharif,61.0,140.0,2.2950819672131146
IND.29.2_1,Rajasthan,Alwar,2019,2020,Kharif,89.0,195.0,2.191011235955056
IND.29.33_1,Rajasthan,Udaipur,2000,2001,Kharif,5879.0,1663.0,0.2828712366048648
IND.29.33_1,Rajasthan,Udaipur,2001,2002,Kharif,6272.0,7038.0,1.1221301020408163
IND.29.33_1,Rajasthan,Udaipur,2002,2003,Kharif,3683.0,880.0,0.23893565028509367
IND.29.33_1,Rajasthan,Udaipur,2003,2004,Kharif,5141.0,6070.0,1.1807041431628087
IND.29.33_1,Rajasthan,Udaipur,2004,2005,Kharif,5564.0,4165.0,0.7485621854780733
IND.29.33_1,Rajasthan,Udaipur,2005,2006,Kharif,5785.0,4477.0,0.7738980121002593
IND.29.33_1,Rajasthan,Udaipur,2006,2007,Kharif,6175.0,5725.0,0.9271255060728745
IND.29.33_1,Rajasthan,Udaipur,2007,2008,Kharif,5759.0,4256.0,0.7390171904844591
IND.29.33_1,Rajasthan,Udaipur,2008,2009,Kharif,3689.0,2013.0,0.5456763350501491
IND.29.33_1,Rajasthan,Udaipur,2009,2010,Kharif,4253.0,2594.0,0.6099224077122032
IND.29.33_1,Rajasthan,Udaipur,2010,2011,Kharif,4881.0,5269.0,1.0794919073960254
IND.29.33_1,Rajasthan,Udaipur,2011,2012,Kharif,5436.0,5676.0,1.044150110375276
IND.29.33_1,Rajasthan,Udaipur,2012,2013,Kharif,4710.0,4876.0,1.035244161358811
IND.29.33_1,Rajasthan,Udaipur,2013,2014,Kharif,4881.0,5596.0,1.1464863757426758
IND.29.33_1,Rajasthan,Udaipur,2014,2015,Kharif,4855.0,5221.0,1.0753861997940268
IND.29.33_1,Rajasthan,Udaipur,2015,2016,Kharif,4868.0,4667.0,0.9587099424815119
IND.29.33_1,Rajasthan,Udaipur,2016,2017,Kharif,4864.0,5488.0,1.1282894736842106
IND.29.33_1,Rajasthan,Udaipur,2017,2018,Kharif,5202.0,5937.0,1.1412918108419838
IND.29.33_1,Rajasthan,Udaipur,2018,2019,Kharif,4641.0,4629.0,0.9974143503555268
IND.29.33_1,Rajasthan,Udaipur,2019,2020,Kharif,4692.0,4721.0,1.0061807331628303
IND.29.3_1,Rajasthan,Banswara,2000,2001,Kharif,40589.0,2386.0,0.058784399714208284
IND.29.3_1,Rajasthan,Banswara,2001,2002,Kharif,37606.0,12917.0,0.34348242301760357
IND.29.3_1,Rajasthan,Banswara,2002,2003,Kharif,27082.0,8081.0,0.2983900745882874
IND.29.3_1,Rajasthan,Banswara,2003,2004,Kharif,28631.0,23750.0,0.8295204498620377
IND.29.3_1,Rajasthan,Banswara,2004,2005,Kharif,31966.0,21080.0,0.6594506663329788
IND.29.3_1,Rajasthan,Banswara,2005,2006,Kharif,33179.0,21774.0,0.6562584767473402
IND.29.3_1,Rajasthan,Banswara,2006,2007,Kharif,33252.0,18756.0,0.564056297365572
IND.29.3_1,Rajasthan,Banswara,2007,2008,Kharif,35853.0,46686.0,1.3021504476612835
IND.29.3_1,Rajasthan,Banswara,2008,2009,Kharif,31530.0,12376.0,0.3925150650174437
IND.29.3_1,Rajasthan,Banswara,2009,2010,Kharif,28142.0,11416.0,0.4056570250870585
IND.29.3_1,Rajasthan,Banswara,2010,2011,Kharif,27027.0,17610.0,0.6515706515706515
IND.29.3_1,Rajasthan,Banswara,2011,2012,Kharif,28542.0,36806.0,1.2895382243711022
IND.29.3_1,Rajasthan,Banswara,2012,2013,Kharif,29687.0,31564.0,1.0632263280223666
IND.29.3_1,Rajasthan,Banswara,2013,2014,Kharif,29900.0,28952.0,0.9682943143812709
IND.29.3_1,Rajasthan,Banswara,2014,2015,Kharif,27683.0,17631.0,0.6368890654914569
IND.29.3_1,Rajasthan,Banswara,2015,2016,Kharif,27258.0,13767.0,0.5050627338762932
IND.29.3_1,Rajasthan,Banswara,2016,2017,Kharif,29244.0,30531.0,1.044009027492819
IND.29.3_1,Rajasthan,Banswara,2017,2018,Kharif,28592.0,28868.0,1.009653049804141
IND.29.3_1,Rajasthan,Banswara,2018,2019,Kharif,27953.0,22518.0,0.8055664866025114
IND.29.3_1,Rajasthan,Banswara,2019,2020,Kharif,28276.0,21185.0,0.7492219550148536
IND.29.4_1,Rajasthan,Baran,2000,2001,Kharif,3215.0,2618.0,0.8143079315707621
IND.29.4_1,Rajasthan,Baran,2001,2002,Kharif,4792.0,7422.0,1.5488313856427378
IND.29.4_1,Rajasthan,Baran,2002,2003,Kharif,1611.0,1758.0,1.091247672253259
IND.29.4_1,Rajasthan,Baran,2003,2004,Kharif,1813.0,3616.0,1.9944842801985658
IND.29.4_1,Rajasthan,Baran,2004,2005,Kharif,1860.0,4552.0,2.447311827956989
IND.29.4_1,Rajasthan,Baran,2005,2006,Kharif,2722.0,6800.0,2.4981631153563555
IND.29.4_1,Rajasthan,Baran,2006,2007,Kharif,1838.0,3571.0,1.942872687704026
IND.29.4_1,Rajasthan,Baran,2007,2008,Kharif,3408.0,10595.0,3.108861502347418
IND.29.4_1,Rajasthan,Baran,2008,2009,Kharif,6401.0,20058.0,3.133572879237619
IND.29.4_1,Rajasthan,Baran,2009,2010,Kharif,8298.0,18491.0,2.228368281513618
IND.29.4_1,Rajasthan,Baran,2010,2011,Kharif,8231.0,23800.0,2.89150771473697
IND.29.4_1,Rajasthan,Baran,2011,2012,Kharif,6129.0,13737.0,2.2413117963778757
IND.29.4_1,Rajasthan,Baran,2012,2013,Kharif,3698.0,10322.0,2.791238507301244
IND.29.4_1,Rajasthan,Baran,2013,2014,Kharif,6023.0,16329.0,2.711107421550722
IND.29.4_1,Rajasthan,Baran,2014,2015,Kharif,14664.0,51391.0,3.504569012547736
IND.29.4_1,Rajasthan,Baran,2015,2016,Kharif,15666.0,39515.0,2.5223413762287756
IND.29.4_1,Rajasthan,Baran,2016,2017,Kharif,18482.0,51546.0,2.788983876203874
IND.29.4_1,Rajasthan,Baran,2017,2018,Kharif,17214.0,45457.0,2.6406994306959453
IND.29.4_1,Rajasthan,Baran,2018,2019,Kharif,17842.0,48651.0,2.726768299517991
IND.29.4_1,Rajasthan,Baran,2019,2020,Kharif,20785.0,45936.0,2.210055328361799
IND.29.6_1,Rajasthan,Bharatpur,2000,2001,Kharif,2617.0,3279.0,1.2529614061902943
IND.29.6_1,Rajasthan,Bharatpur,2001,2002,Kharif,1880.0,2505.0,1.3324468085106382
IND.29.6_1,Rajasthan,Bharatpur,2002,2003,Kharif,484.0,306.0,0.6322314049586777
IND.29.6_1,Rajasthan,Bharatpur,2003,2004,Kharif,2044.0,2428.0,1.187866927592955
IND.29.6_1,Rajasthan,Bharatpur,2004,2005,Kharif,1354.0,1206.0,0.8906942392909897
IND.29.6_1,Rajasthan,Bharatpur,2005,2006,Kharif,3368.0,7351.0,2.182600950118765
IND.29.6_1,Rajasthan,Bharatpur,2006,2007,Kharif,878.0,638.0,0.7266514806378133
IND.29.6_1,Rajasthan,Bharatpur,2007,2008,Kharif,684.0,1114.0,1.628654970760234
IND.29.6_1,Rajasthan,Bharatpur,2008,2009,Kharif,2281.0,2766.0,1.2126260412099956
IND.29.6_1,Rajasthan,Bharatpur,2009,2010,Kharif,1865.0,3303.0,1.7710455764075066
IND.29.6_1,Rajasthan,Bharatpur,2010,2011,Kharif,1536.0,3095.0,2.0149739583333335
IND.29.6_1,Rajasthan,Bharatpur,2011,2012,Kharif,2241.0,5684.0,2.536367692994199
IND.29.6_1,Rajasthan,Bharatpur,2012,2013,Kharif,876.0,1828.0,2.08675799086758
IND.29.6_1,Rajasthan,Bharatpur,2013,2014,Kharif,1737.0,3396.0,1.9550949913644213
IND.29.6_1,Rajasthan,Bharatpur,2014,2015,Kharif,2136.0,4687.0,2.1942883895131087
IND.29.6_1,Rajasthan,Bharatpur,2015,2016,Kharif,2208.0,5161.0,2.337409420289855
IND.29.6_1,Rajasthan,Bharatpur,2016,2017,Kharif,1288.0,2939.0,2.281832298136646
IND.29.6_1,Rajasthan,Bharatpur,2017,2018,Kharif,981.0,2107.0,2.147808358817533
IND.29.6_1,Rajasthan,Bharatpur,2018,2019,Kharif,1136.0,2794.0,2.459507042253521
IND.29.6_1,Rajasthan,Bharatpur,2019,2020,Kharif,809.0,2234.0,2.761433868974042
IND.29.7_1,Rajasthan,Bhilwara,2000,2001,Kharif,314.0,294.0,0.9363057324840764
IND.29.7_1,Rajasthan,Bhilwara,2001,2002,Kharif,256.0,319.0,1.24609375
IND.29.7_1,Rajasthan,Bhilwara,2002,2003,Kharif,242.0,197.0,0.8140495867768595
IND.29.7_1,Rajasthan,Bhilwara,2003,2004,Kharif,190.0,314.0,1.6526315789473685
IND.29.7_1,Rajasthan,Bhilwara,2004,2005,Kharif,241.0,358.0,1.4854771784232366
IND.29.7_1,Rajasthan,Bhilwara,2005,2006,Kharif,288.0,423.0,1.46875
IND.29.7_1,Rajasthan,Bhilwara,2006,2007,Kharif,207.0,326.0,1.5748792270531402
IND.29.7_1,Rajasthan,Bhilwara,2007,2008,Kharif,247.0,502.0,2.032388663967611
IND.29.7_1,Rajasthan,Bhilwara,2008,2009,Kharif,278.0,502.0,1.8057553956834533
IND.29.7_1,Rajasthan,Bhilwara,2009,2010,Kharif,430.0,651.0,1.513953488372093
IND.29.7_1,Rajasthan,Bhilwara,2010,2011,Kharif,392.0,794.0,2.0255102040816326
IND.29.7_1,Rajasthan,Bhilwara,2011,2012,Kharif,366.0,690.0,1.8852459016393444
IND.29.7_1,Rajasthan,Bhilwara,2012,2013,Kharif,255.0,452.0,1.772549019607843
IND.29.7_1,Rajasthan,Bhilwara,2013,2014,Kharif,292.0,627.0,2.1472602739726026
IND.29.7_1,Rajasthan,Bhilwara,2014,2015,Kharif,512.0,1119.0,2.185546875
IND.29.7_1,Rajasthan,Bhilwara,2015,2016,Kharif,566.0,1144.0,2.021201413427562
IND.29.7_1,Rajasthan,Bhilwara,2016,2017,Kharif,515.0,1179.0,2.2893203883495143
IND.29.7_1,Rajasthan,Bhilwara,2017,2018,Kharif,576.0,1363.0,2.3663194444444446
IND.29.7_1,Rajasthan,Bhilwara,2018,2019,Kharif,524.0,1200.0,2.2900763358778624
IND.29.7_1,Rajasthan,Bhilwara,2019,2020,Kharif,471.0,1031.0,2.18895966029724
IND.29.9_1,Rajasthan,Bundi,2000,2001,Kharif,47883.0,37633.0,0.7859365536829355
IND.29.9_1,Rajasthan,Bundi,2001,2002,Kharif,29295.0,31079.0,1.0608977641235706
IND.29.9_1,Rajasthan,Bundi,2002,2003,Kharif,9255.0,3965.0,0.4284170718530524
IND.29.9_1,Rajasthan,Bundi,2003,2004,Kharif,7442.0,14763.0,1.9837409298575652
IND.29.9_1,Rajasthan,Bundi,2004,2005,Kharif,6053.0,11200.0,1.850322154303651
IND.29.9_1,Rajasthan,Bundi,2005,2006,Kharif,8788.0,12485.0,1.4206873008648158
IND.29.9_1,Rajasthan,Bundi,2006,2007,Kharif,9421.0,16208.0,1.7204118458762339
IND.29.9_1,Rajasthan,Bundi,2007,2008,Kharif,16967.0,39552.0,2.3311133376554487
IND.29.9_1,Rajasthan,Bundi,2008,2009,Kharif,24506.0,45335.0,1.8499551130335428
IND.29.9_1,Rajasthan,Bundi,2009,2010,Kharif,36145.0,31357.0,0.8675335454419698
IND.29.9_1,Rajasthan,Bundi,2010,2011,Kharif,22898.0,42971.0,1.876626779631409
IND.29.9_1,Rajasthan,Bundi,2011,2012,Kharif,20974.0,34217.0,1.631400781920473
IND.29.9_1,Rajasthan,Bundi,2012,2013,Kharif,19312.0,38184.0,1.9772162386081193
IND.29.9_1,Rajasthan,Bundi,2013,2014,Kharif,29465.0,71946.0,2.441744442558968
IND.29.9_1,Rajasthan,Bundi,2014,2015,Kharif,34548.0,76728.0,2.220910038207711
IND.29.9_1,Rajasthan,Bundi,2015,2016,Kharif,39856.0,88816.0,2.2284223203532716
IND.29.9_1,Rajasthan,Bundi,2016,2017,Kharif,44345.0,118522.0,2.6727252226857594
IND.29.9_1,Rajasthan,Bundi,2017,2018,Kharif,47006.0,133100.0,2.8315534187125047
IND.29.9_1,Rajasthan,Bundi,2018,2019,Kharif,50218.0,125013.0,2.4894061890158907
IND.29.9_1,Rajasthan,Bundi,2019,2020,Kharif,57825.0,155524.0,2.6895633376567227
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2000,2001,Kharif,18150.0,18150.0,1.0
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2001,2002,Kharif,4350.0,3500.0,0.8045977011494253
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2002,2003,Kharif,14800.0,17465.0,1.1800675675675676
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2003,2004,Kharif,8460.0,10152.0,1.2
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2004,2005,Kharif,9306.0,11167.0,1.1999785084891468
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2005,2006,Kharif,9500.0,11600.0,1.2210526315789474
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2006,2007,Kharif,9643.0,12075.0,1.252203671056725
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2007,2008,Kharif,7685.0,9459.0,1.2308392973324658
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2008,2009,Kharif,7839.0,9647.0,1.2306416634774844
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2009,2010,Kharif,10193.0,12544.66,1.230713234572746
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2010,2011,Kharif,8155.0,10655.0,1.3065603923973024
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2011,2012,Kharif,8285.0,1161.0,0.14013277006638503
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2012,2013,Kharif,8290.0,14358.0,1.7319662243667069
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2013,2014,Kharif,8373.0,14792.0,1.7666308372148574
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2014,2015,Kharif,7673.0,15210.0,1.9822755115339503
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2015,2016,Kharif,7767.0,15399.0,1.9826187717265353
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2016,2017,Kharif,8067.0,18044.0,2.236767075740672
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2017,2018,Kharif,8115.0,18206.0,2.2434996919285273
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2018,2019,Kharif,6033.0,12213.3,2.0244157135753356
IND.3.10_1,Arunachal Pradesh,Lower Subansiri,2019,2020,Kharif,6047.0,12429.0,2.0553993715892176
